,year,code,name,team_size,total,rank,gold_medals,silver_medals,bronze_medals,honourable_mentions,winner,country_id,top_5,top_10,top_15,top_25,top_50,top_100,next_year_winner,next_year_top_5,next_year_top_10,next_year_top_15,next_year_top_25,next_year_top_50,next_year_top_100,total_wins,total_gold,total_silver,total_bronze,min_rank,max_rank,average_rank,average_rank_2,recent_wins_2,average_rank_3,recent_wins_3,average_rank_4,recent_wins_4
362,2017,HRV,Croatia,6,102,35,0,2,3,1,0,36,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,5,10,20,15,36,28.571428571428573,32.5,65.0,26.666666666666668,80.0,27.25,109.0
363,2018,HRV,Croatia,6,145,22,0,4,1,0,0,36,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,14,21,15,36,27.75,28.5,57.0,29.0,87.0,25.5,102.0
364,2019,HRV,Croatia,6,110,42,0,0,3,3,0,36,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,5,14,24,15,42,29.333333333333332,32.0,64.0,33.0,99.0,32.25,129.0
365,2020,HRV,Croatia,6,130,32,0,2,3,1,0,36,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,16,27,15,42,29.6,37.0,74.0,32.0,96.0,32.75,131.0
366,2011,KAZ,Kazakhstan,6,105,38,0,1,3,2,0,37,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,3,38,38,38.0,0.0,0.0,0.0,0.0,0.0,0.0
367,2012,KAZ,Kazakhstan,6,101,34,0,1,4,1,0,37,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,7,34,38,36.0,36.0,72.0,0.0,0.0,0.0,0.0
368,2013,KAZ,Kazakhstan,6,116,33,0,1,4,1,0,37,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,3,11,33,38,35.0,33.5,67.0,35.0,105.0,0.0,0.0
369,2014,KAZ,Kazakhstan,6,129,23,1,1,4,0,0,37,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,4,15,23,38,32.0,28.0,56.0,30.0,90.0,32.0,128.0
370,2015,KAZ,Kazakhstan,6,105,25,1,1,2,2,0,37,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,5,17,23,38,30.6,24.0,48.0,27.0,81.0,28.75,115.0
371,2016,KAZ,Kazakhstan,6,122,28,1,1,3,1,0,37,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,6,20,23,38,30.166666666666668,26.5,53.0,25.333333333333332,76.0,27.25,109.0
372,2017,KAZ,Kazakhstan,6,113,25,1,2,1,1,0,37,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,4,8,21,23,38,29.428571428571427,26.5,53.0,26.0,78.0,25.25,101.0
373,2018,KAZ,Kazakhstan,6,151,18,0,4,2,0,0,37,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,4,12,23,18,38,28.0,21.5,43.0,23.666666666666668,71.0,24.0,96.0
374,2019,KAZ,Kazakhstan,6,146,22,0,2,4,0,0,37,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,4,14,27,18,38,27.333333333333332,20.0,40.0,21.666666666666668,65.0,23.25,93.0
375,2020,KAZ,Kazakhstan,6,146,21,0,3,2,1,0,37,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,17,29,18,38,26.7,21.5,43.0,20.333333333333332,61.0,21.5,86.0
376,2011,CZE,Czech Republic,6,101,39,0,1,3,2,0,38,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,3,39,39,39.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2012,CZE,Czech Republic,6,80,47,0,1,1,4,0,38,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,4,39,47,43.0,43.0,86.0,0.0,0.0,0.0,0.0
378,2013,CZE,Czech Republic,6,108,37,1,0,3,2,0,38,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,2,7,37,47,41.0,42.0,84.0,41.0,123.0,0.0,0.0
379,2014,CZE,Czech Republic,6,124,32,0,1,5,0,0,38,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,3,12,32,47,38.75,34.5,69.0,38.666666666666664,116.0,38.75,155.0
380,2015,CZE,Czech Republic,6,74,45,0,0,3,3,0,38,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,3,15,32,47,40.0,38.5,77.0,38.0,114.0,40.25,161.0
381,2016,CZE,Czech Republic,6,109,37,0,2,1,2,0,38,0,0,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,5,16,32,47,39.5,41.0,82.0,38.0,114.0,37.75,151.0
382,2017,CZE,Czech Republic,6,122,14,1,2,2,1,0,38,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,7,18,14,47,35.857142857142854,25.5,51.0,32.0,96.0,32.0,128.0
383,2018,CZE,Czech Republic,6,115,39,0,2,2,2,0,38,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,9,20,14,47,36.25,26.5,53.0,30.0,90.0,33.75,135.0
384,2019,CZE,Czech Republic,6,106,46,0,0,4,2,0,38,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,2,9,24,14,47,37.333333333333336,42.5,85.0,33.0,99.0,34.0,136.0
385,2020,CZE,Czech Republic,6,145,23,1,2,3,0,0,38,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,11,27,14,47,35.9,34.5,69.0,36.0,108.0,30.5,122.0
386,2011,HEL,Greece,6,99,40,1,0,3,1,0,39,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,3,40,40,40.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2012,HEL,Greece,6,107,26,1,1,3,1,0,39,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,1,6,26,40,33.0,33.0,66.0,0.0,0.0,0.0,0.0
388,2013,HEL,Greece,6,101,38,0,2,1,3,0,39,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,3,7,26,40,34.666666666666664,32.0,64.0,34.666666666666664,104.0,0.0,0.0
389,2014,HEL,Greece,6,109,41,0,2,2,2,0,39,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,5,9,26,41,36.25,39.5,79.0,35.0,105.0,36.25,145.0
390,2015,HEL,Greece,6,71,51,0,1,2,2,0,39,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,6,11,26,51,39.2,46.0,92.0,43.333333333333336,130.0,39.0,156.0
391,2016,HEL,Greece,6,84,50,0,0,2,3,0,39,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,2,6,13,26,51,41.0,50.5,101.0,47.333333333333336,142.0,45.0,180.0
392,2017,HEL,Greece,6,127,12,1,4,1,0,0,39,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,10,14,12,51,36.857142857142854,31.0,62.0,37.666666666666664,113.0,38.5,154.0
393,2018,HEL,Greece,6,74,54,0,0,2,2,0,39,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,10,16,12,54,39.0,33.0,66.0,38.666666666666664,116.0,41.75,167.0
394,2019,HEL,Greece,6,112,40,0,1,2,3,0,39,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,11,18,12,54,39.111111111111114,47.0,94.0,35.333333333333336,106.0,39.0,156.0
395,2020,HEL,Greece,6,86,55,0,0,4,2,0,39,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,11,22,12,55,40.7,47.5,95.0,49.666666666666664,149.0,40.25,161.0
396,2011,MAS,Malaysia,6,93,41,1,1,1,2,0,40,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,1,1,41,41,41.0,0.0,0.0,0.0,0.0,0.0,0.0
397,2012,MAS,Malaysia,6,100,35,0,2,3,1,0,40,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,3,4,35,41,38.0,38.0,76.0,0.0,0.0,0.0,0.0
398,2013,MAS,Malaysia,6,117,31,0,2,3,0,0,40,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,5,7,31,41,35.666666666666664,33.0,66.0,35.666666666666664,107.0,0.0,0.0
399,2014,MAS,Malaysia,6,129,23,2,1,1,2,0,40,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,6,8,23,41,32.5,27.0,54.0,29.666666666666668,89.0,32.5,130.0
400,2015,MAS,Malaysia,6,66,57,0,0,3,1,0,40,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,6,11,23,57,37.4,40.0,80.0,37.0,111.0,36.5,146.0
401,2016,MAS,Malaysia,6,77,56,0,0,2,3,0,40,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,6,13,23,57,40.5,56.5,113.0,45.333333333333336,136.0,41.75,167.0
402,2017,MAS,Malaysia,6,101,37,0,2,2,2,0,40,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,8,15,23,57,40.0,46.5,93.0,50.0,150.0,43.25,173.0
403,2018,MAS,Malaysia,6,90,48,0,0,2,3,0,40,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,8,17,23,57,41.0,42.5,85.0,47.0,141.0,49.5,198.0
404,2019,MAS,Malaysia,6,71,70,0,0,2,2,0,40,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,8,19,23,70,44.22222222222222,59.0,118.0,51.666666666666664,155.0,52.75,211.0
405,2020,MAS,Malaysia,6,130,32,1,2,2,1,0,40,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,10,21,23,70,43.0,51.0,102.0,50.0,150.0,46.75,187.0
406,2011,SAF,South Africa,6,93,41,0,1,2,2,0,41,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,2,41,41,41.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2012,SAF,South Africa,6,71,56,0,0,2,3,0,41,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,4,41,56,48.5,48.5,97.0,0.0,0.0,0.0,0.0
408,2013,SAF,South Africa,6,64,58,0,0,2,3,0,41,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,41,58,51.666666666666664,57.0,114.0,51.666666666666664,155.0,0.0,0.0
409,2014,SAF,South Africa,6,67,64,0,0,1,4,0,41,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,7,41,64,54.75,61.0,122.0,59.333333333333336,178.0,54.75,219.0
410,2015,SAF,South Africa,6,68,55,0,0,1,2,0,41,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,8,41,64,54.8,59.5,119.0,59.0,177.0,58.25,233.0
411,2016,SAF,South Africa,6,73,58,0,0,1,4,0,41,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,9,41,64,55.333333333333336,56.5,113.0,59.0,177.0,58.75,235.0
412,2017,SAF,South Africa,6,81,60,0,0,2,4,0,41,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,11,41,64,56.0,59.0,118.0,57.666666666666664,173.0,59.25,237.0
413,2018,SAF,South Africa,6,66,62,0,0,1,4,0,41,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,12,41,64,56.75,61.0,122.0,60.0,180.0,58.75,235.0
414,2019,SAF,South Africa,6,106,46,0,0,4,2,0,41,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,16,41,64,55.55555555555556,54.0,108.0,56.0,168.0,56.5,226.0
415,2020,SAF,South Africa,6,77,61,0,0,3,3,0,41,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,19,41,64,56.1,53.5,107.0,56.333333333333336,169.0,57.25,229.0
416,2011,BEL,Belgium,6,88,43,0,0,4,1,0,42,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,4,43,43,43.0,0.0,0.0,0.0,0.0,0.0,0.0
417,2012,BEL,Belgium,6,93,38,0,2,1,2,0,42,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,5,38,43,40.5,40.5,81.0,0.0,0.0,0.0,0.0
418,2013,BEL,Belgium,6,82,44,0,1,2,2,0,42,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,7,38,44,41.666666666666664,41.0,82.0,41.666666666666664,125.0,0.0,0.0
419,2014,BEL,Belgium,6,77,59,0,1,0,5,0,42,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,7,38,59,46.0,51.5,103.0,47.0,141.0,46.0,184.0
420,2015,BEL,Belgium,6,67,56,0,1,0,3,0,42,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,7,38,59,48.0,57.5,115.0,53.0,159.0,49.25,197.0
421,2016,BEL,Belgium,6,82,52,0,0,3,1,0,42,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,10,38,59,48.666666666666664,54.0,108.0,55.666666666666664,167.0,52.75,211.0
422,2017,BEL,Belgium,6,80,62,0,1,2,2,0,42,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,6,12,38,62,50.57142857142857,57.0,114.0,56.666666666666664,170.0,57.25,229.0
423,2018,BEL,Belgium,6,92,47,0,0,4,1,0,42,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,6,16,38,62,50.125,54.5,109.0,53.666666666666664,161.0,54.25,217.0
424,2019,BEL,Belgium,6,75,68,0,1,1,3,0,42,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,7,17,38,68,52.111111111111114,57.5,115.0,59.0,177.0,57.25,229.0
425,2020,BEL,Belgium,6,99,50,0,1,3,1,0,42,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,20,38,68,51.9,59.0,118.0,55.0,165.0,56.75,227.0
426,2011,SUI,Switzerland,6,88,43,0,2,1,1,0,43,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,43,43,43.0,0.0,0.0,0.0,0.0,0.0,0.0
427,2012,SUI,Switzerland,6,76,52,0,0,3,1,0,43,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,4,43,52,47.5,47.5,95.0,0.0,0.0,0.0,0.0
428,2013,SUI,Switzerland,6,88,40,0,0,3,2,0,43,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,7,40,52,45.0,46.0,92.0,45.0,135.0,0.0,0.0
429,2014,SUI,Switzerland,6,114,38,0,2,4,0,0,43,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,4,11,38,52,43.25,39.0,78.0,43.333333333333336,130.0,43.25,173.0
430,2015,SUI,Switzerland,6,74,45,0,0,3,2,0,43,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,4,14,38,52,43.6,41.5,83.0,41.0,123.0,43.75,175.0
431,2016,SUI,Switzerland,6,99,43,0,1,4,0,0,43,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,18,38,52,43.5,44.0,88.0,42.0,126.0,41.5,166.0
432,2017,SUI,Switzerland,6,83,58,0,0,1,5,0,43,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,19,38,58,45.57142857142857,50.5,101.0,48.666666666666664,146.0,46.0,184.0
433,2018,SUI,Switzerland,6,52,68,0,0,1,1,0,43,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,20,38,68,48.375,63.0,126.0,56.333333333333336,169.0,53.5,214.0
434,2019,SUI,Switzerland,6,89,58,0,0,3,1,0,43,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,5,23,38,68,49.44444444444444,63.0,126.0,61.333333333333336,184.0,56.75,227.0
435,2020,SUI,Switzerland,6,100,49,0,0,4,1,0,43,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,27,38,68,49.4,53.5,107.0,58.333333333333336,175.0,58.25,233.0
436,2011,LTU,Lithuania,6,87,45,0,0,4,2,0,44,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,4,45,45,45.0,0.0,0.0,0.0,0.0,0.0,0.0
437,2012,LTU,Lithuania,6,69,58,0,0,3,1,0,44,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,7,45,58,51.5,51.5,103.0,0.0,0.0,0.0,0.0
438,2013,LTU,Lithuania,6,78,46,0,0,3,3,0,44,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,10,45,58,49.666666666666664,52.0,104.0,49.666666666666664,149.0,0.0,0.0
439,2014,LTU,Lithuania,6,104,42,0,1,3,2,0,44,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,13,42,58,47.75,44.0,88.0,48.666666666666664,146.0,47.75,191.0
440,2015,LTU,Lithuania,6,54,65,0,0,1,1,0,44,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,14,42,65,51.2,53.5,107.0,51.0,153.0,52.75,211.0
441,2016,LTU,Lithuania,6,84,50,0,0,3,3,0,44,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,17,42,65,51.0,57.5,115.0,52.333333333333336,157.0,50.75,203.0
442,2017,LTU,Lithuania,6,69,74,0,0,2,3,0,44,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,19,42,74,54.285714285714285,62.0,124.0,63.0,189.0,57.75,231.0
443,2018,LTU,Lithuania,6,77,52,0,0,2,3,0,44,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,21,42,74,54.0,63.0,126.0,58.666666666666664,176.0,60.25,241.0
444,2019,LTU,Lithuania,6,96,52,0,0,3,3,0,44,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,24,42,74,53.77777777777778,52.0,104.0,59.333333333333336,178.0,57.0,228.0
445,2020,LTU,Lithuania,6,94,54,0,0,3,3,0,44,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,27,42,74,53.8,53.0,106.0,52.666666666666664,158.0,58.0,232.0
446,2011,MDA,Republic of Moldova,6,86,46,0,1,0,4,0,45,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,46,46,46.0,0.0,0.0,0.0,0.0,0.0,0.0
447,2012,MDA,Republic of Moldova,6,104,30,0,2,3,1,0,45,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,3,30,46,38.0,38.0,76.0,0.0,0.0,0.0,0.0
448,2013,MDA,Republic of Moldova,6,71,54,0,0,2,4,0,45,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,5,30,54,43.333333333333336,42.0,84.0,43.333333333333336,130.0,0.0,0.0
449,2014,MDA,Republic of Moldova,6,90,48,0,0,2,3,0,45,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,7,30,54,44.5,51.0,102.0,44.0,132.0,44.5,178.0
450,2015,MDA,Republic of Moldova,6,85,38,0,1,2,3,0,45,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,9,30,54,43.2,43.0,86.0,46.666666666666664,140.0,42.5,170.0
451,2016,MDA,Republic of Moldova,6,65,63,0,0,1,3,0,45,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,10,30,63,46.5,50.5,101.0,49.666666666666664,149.0,50.75,203.0
452,2017,MDA,Republic of Moldova,6,83,58,0,1,0,4,0,45,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,10,30,63,48.142857142857146,60.5,121.0,53.0,159.0,51.75,207.0
453,2018,MDA,Republic of Moldova,6,86,50,0,0,3,3,0,45,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,13,30,63,48.375,54.0,108.0,57.0,171.0,52.25,209.0
454,2019,MDA,Republic of Moldova,6,100,50,0,1,1,3,0,45,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,6,14,30,63,48.55555555555556,50.0,100.0,52.666666666666664,158.0,55.25,221.0
455,2020,MDA,Republic of Moldova,6,97,52,0,2,2,1,0,45,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,16,30,63,48.9,51.0,102.0,50.666666666666664,152.0,52.5,210.0
456,2011,POR,Portugal,6,86,46,1,0,2,1,0,46,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,2,46,46,46.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2012,POR,Portugal,6,96,37,1,1,2,1,0,46,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,1,4,37,46,41.5,41.5,83.0,0.0,0.0,0.0,0.0
458,2013,POR,Portugal,6,111,36,1,0,4,1,0,46,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,1,8,36,46,39.666666666666664,36.5,73.0,39.666666666666664,119.0,0.0,0.0
459,2014,POR,Portugal,6,123,33,0,2,3,1,0,46,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3,11,33,46,38.0,34.5,69.0,35.333333333333336,106.0,38.0,152.0
460,2015,POR,Portugal,6,70,52,0,0,3,1,0,46,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,3,14,33,52,40.8,42.5,85.0,40.333333333333336,121.0,39.5,158.0
461,2016,POR,Portugal,6,88,47,0,0,1,5,0,46,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3,15,33,52,41.833333333333336,49.5,99.0,44.0,132.0,42.0,168.0
462,2017,POR,Portugal,6,89,54,0,0,2,2,0,46,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3,17,33,54,43.57142857142857,50.5,101.0,51.0,153.0,46.5,186.0
463,2018,POR,Portugal,6,77,52,0,0,2,3,0,46,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,3,3,19,33,54,44.625,53.0,106.0,51.0,153.0,51.25,205.0
464,2019,POR,Portugal,6,93,54,0,1,1,4,0,46,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,4,20,33,54,45.666666666666664,53.0,106.0,53.333333333333336,160.0,51.75,207.0
465,2020,POR,Portugal,6,112,44,0,1,3,2,0,46,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,5,23,33,54,45.5,49.0,98.0,50.0,150.0,51.0,204.0
466,2011,ESP,Spain,6,83,48,0,0,3,1,0,47,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,3,48,48,48.0,0.0,0.0,0.0,0.0,0.0,0.0
467,2012,ESP,Spain,6,64,60,0,1,0,3,0,47,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,48,60,54.0,54.0,108.0,0.0,0.0,0.0,0.0
468,2013,ESP,Spain,6,63,59,0,0,2,3,0,47,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,5,48,60,55.666666666666664,59.5,119.0,55.666666666666664,167.0,0.0,0.0
469,2014,ESP,Spain,6,90,48,0,0,3,2,0,47,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,8,48,60,53.75,53.5,107.0,55.666666666666664,167.0,53.75,215.0
470,2015,ESP,Spain,6,47,72,0,0,1,2,0,47,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,9,48,72,57.4,60.0,120.0,59.666666666666664,179.0,59.75,239.0
471,2016,ESP,Spain,6,86,49,0,0,2,3,0,47,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,11,48,72,56.0,60.5,121.0,56.333333333333336,169.0,57.0,228.0
472,2017,ESP,Spain,6,86,55,0,0,3,2,0,47,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,14,48,72,55.857142857142854,52.0,104.0,58.666666666666664,176.0,56.0,224.0
473,2018,ESP,Spain,6,74,54,0,0,2,4,0,47,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,16,48,72,55.625,54.5,109.0,52.666666666666664,158.0,57.5,230.0
474,2019,ESP,Spain,6,110,42,0,0,5,1,0,47,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,21,42,72,54.111111111111114,48.0,96.0,50.333333333333336,151.0,50.0,200.0
475,2020,ESP,Spain,6,133,31,0,2,4,0,0,47,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,25,31,72,51.8,36.5,73.0,42.333333333333336,127.0,45.5,182.0
476,2011,ARG,Argentina,6,77,49,1,0,0,4,0,48,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,49,49,49.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2012,ARG,Argentina,6,74,54,0,0,2,4,0,48,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,2,49,54,51.5,51.5,103.0,0.0,0.0,0.0,0.0
478,2013,ARG,Argentina,6,46,67,0,0,1,1,0,48,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,3,49,67,56.666666666666664,60.5,121.0,56.666666666666664,170.0,0.0,0.0
479,2014,ARG,Argentina,6,81,56,0,0,2,4,0,48,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,5,49,67,56.5,61.5,123.0,59.0,177.0,56.5,226.0
480,2015,ARG,Argentina,6,70,52,0,0,1,4,0,48,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,6,49,67,55.6,54.0,108.0,58.333333333333336,175.0,57.25,229.0
481,2016,ARG,Argentina,6,75,57,0,0,2,3,0,48,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,8,49,67,55.833333333333336,54.5,109.0,55.0,165.0,58.0,232.0
482,2017,ARG,Argentina,6,111,26,1,2,1,2,0,48,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,2,9,26,67,51.57142857142857,41.5,83.0,45.0,135.0,47.75,191.0
